"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"170600";"Cupom Fiscal";"2009";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.228.583/0001-51";"Petro Rondonia Distr. Comb. Trans. Ltda";"076902";"2009-06-20";;"129,75"
"170596";"Cupom Fiscal";"2009";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.933.494/0001-55";"Posto Ale Vi - Ale auto Posto Ltda";"198564";"2009-06-20";;"122,00"
"170607";"Nota Fiscal";"2009";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.285.284/0004-03";"Posto Oncinha - Comercial Columbia Ltda";"001665";"2009-06-26";;"2369,09"
"166042";"Nota Fiscal";"2009";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.285.284/0004-03";"Posto Oncinha Comercial Columbia Ltda";"001622";"2009-06-02";;"1600,55"
"170606";"Nota Fiscal";"2009";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"29.588.779/0001-90";"Teresópolis Hotel Ltda";"15018";"2009-06-22";;"170,00"
"181187";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.074.994/0001-16";"AQUÁRIA Com. e Serv. de Papelaria Ltda";"000156";"2009-07-29";;"76,20"
"176219";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.267.002/0001-90";"Atua Comunicação Ltda;";"000390";"2009-07-09";;"7200,00"
"176208";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.792.571/0001-55";"Técnico Informática - Manutenção Equipamento em Informática Ltda. ME";"000164";"2009-07-03";;"560,00"
"176204";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.088.770/0001-14";"A Tribo Alimentos Naturais Ltda.";"13658";"2009-07-02";;"88,88"
"176209";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.352.882/0001-01";"Açaí Palace Hotel Ltda-ME";"0008807";"2009-07-04";;"281,00"
"176223";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.754.502/0001-33";"Auto Posto e Transportadora Savana Ltda.";"034443";"2009-07-11";;"119,05"
"176217";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.380.678/0001-06";"Auto Posto Pimenta Bueno Ltda.";"0016002";"2009-07-05";;"144,52"
"176213";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.020.667/0001-20";"Auto Posto Simarelli-PB Com. de Petróleo Ltda-EPP";"263208";"2009-07-05";;"112,75"
"176205";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.219.464/0001-32";"Auto Posto Soberano Ltda.";"109850";"2009-07-03";;"125,00"
"176215";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.428.333/0001-90";"B.W.M Auto Posto Ltda.-ME";"750";"2009-07-05";;"109,10"
"176210";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"63.611.891/0001-32";"Casa das Pizzas";"016472";"2009-07-04";;"50,50"
"176218";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.716.987/0001-33";"Diplohotel Ltda. ME";"158032";"2009-07-05";;"272,10"
"176222";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.409.291/0001-90";"Fazendinha Agroecológica  Ltda. ME";"012420";"2009-07-11";;"62,00"
"176207";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.733.863/0001-66";"Fazendinha Natural Com. de Alimentos Ltda.";"015890";"2009-07-03";;"23,00"
"176214";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.733.863/0001-66";"Fazendinha Natural Com. de Alimentos Ltda.";"015951";"2009-07-05";;"20,00"
"176212";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.733.863/0001-66";"Fazendinha Natural Com. de Alimentos Ltda.";"016064";"2009-07-10";;"27,00"
"176220";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.745.213/0001-54";"Htech 2007 Representações e Serviços de Teleinformática Ltda.";"00008";"2009-07-10";;"4500,00"
"176211";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34.770.685/0002-58";"Irmãos Russi Ltda. - Auto Posto Bodanese II";"035642";"2009-07-05";;"20,00"
"176224";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.850.246/0001-00";"Maximus Hotéis Ltda.";"002695";"2009-07-11";;"694,50"
"176206";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.147.414/0001-36";"Mayer & Schons Ltda. - Auto Posto 515";"034221";"2009-07-03";;"100,00"
"176221";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.147.414/0001-36";"Mayer & Schons Ltda.- Auto Posto 515";"034895";"2009-07-10";;"129,00"
"176216";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.632.734/0001-47";"Restaurante Drinks - Tania Maria da Silva Oliveira-ME";"000464";"2009-07-05";;"58,50"
"181185";"Nota Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"10.565.102/0001-08";"Restaurante e Peixaria Macaxeira";"000075";"2009-07-19";;"88,00"
"181186";"Cupom Fiscal";"2009";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"06.931.587/0001-39";"Restaurante San Gennaro Ltda";"004497";"2009-07-21";;"100,00"
"185506";"Nota Fiscal";"2009";"8";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.267.002/0001-90";"Atua Produtora - Atua Comunicação Ltda";"000397";"2009-08-13";;"6300,00"
"185505";"Nota Fiscal";"2009";"8";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"07.792.571/0001-55";"Técnico Informática - Manutenção Equip. em Informática Ltda";"000176";"2009-08-11";;"610,00"
"185510";"Nota Fiscal";"2009";"8";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.409.291/0001-90";"A Fazendinha - Fazendinha Agroecológica Ltda";"09195";"2009-08-16";;"67,50"
"189077";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.103.143/0001-80";"POSTO JATIUCA LTDA";"470742";"2009-07-10";;"259,96"
"175045";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"40949";"2009-07-01";;"102,35"
"175044";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"40951";"2009-07-01";;"160,11"
"175048";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41098";"2009-07-02";;"70,00"
"175047";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41093";"2009-07-02";;"84,25"
"180615";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41164";"2009-07-03";;"50,00"
"180617";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41495";"2009-07-08";;"111,02"
"180616";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41497";"2009-07-08";;"112,29"
"180620";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41701";"2009-07-11";;"99,88"
"180622";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41833";"2009-07-13";;"126,00"
"180624";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"41896";"2009-07-14";;"147,98"
"180633";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"43097";"2009-07-30";;"70,02"
"180632";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.215.128/0001-84";"POSTO OMS";"43099";"2009-07-30";;"71,32"
"180627";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82.275.678/0001-41";"POSTO SILVA JARDIM";"113872";"2009-07-21";;"40,00"
"180630";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"82.275.678/0001-41";"POSTO SILVA JARDIM";"114130";"2009-07-24";;"30,00"
"180621";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76.494.327/0002-00";"POSTO TETU & CIA.";"152049";"2009-07-12";;"70,00"
"180631";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76.494.327/0002-00";"POSTO TETU & CIA.";"59215";"2009-07-26";;"40,00"
"180625";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76.108.422/0001-47";"POSTO VERDE";"273986";"2009-07-17";;"50,02"
"180628";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"76.108.422/0001-47";"POSTO VERDE";"275601";"2009-07-23";;"50,00"
"175033";"Cupom Fiscal";"2009";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.496.049/0001-75";"TB ALIMENTOS LTDA.";"822836";"2009-07-02";;"2,75"
"189097";"Fatura";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0321-85";"BRASIL TELECOM - OI";"0908.000989648";"2009-08-04";;"551,60"
"189098";"Fatura";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.535.764/0321-85";"BRASIL TELECOM - OI";"0908001220850";"2009-08-04";;"1897,99"
"195268";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.538.275/0001-05";"INTERSEPT LTDA.";"13999";"2009-08-03";;"227,66"
"195269";"Fatura";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.368.898/0001-06";"LUZ ESC. 610-B";"604";"2009-08-11";;"349,02"
"195271";"Fatura";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"76.484.013/0001-45";"SANEPAR";"604";"2009-08-13";;"30,25"
"189092";"Fatura";"2009";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.206.050/0128-63";"TIM";"000.081.801-AB";"2009-08-10";;"132,14"
"195273";"Recibo";"2009";"8";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"85.090.827/0001-96";"CORREIO - PAROLIN";"12244";"2009-08-12";;"250,95"
"195272";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"07.038.534/0002-37";"POLICARTUCHO LTDA.";"3319";"2009-08-06";;"35,00"
"204450";"Recibo";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"84.877.398/0001-39";"ALUGUEL BRASIL - CORAL EVENTOS E LOCAÇÃO LDTA.";"290";"2009-09-17";;"825,00"
"189093";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.342.411/0002-58";"BRASÍLIA ALOVORADA HOTEL";"075319";"2009-08-27";;"134,48"
"189084";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.342.411/0002-58";"BRASILIA ALVORADA HOTEL";"073645";"2009-08-06";;"240,63"
"189082";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.342.411/0002-58";"BRASILIA ALVORADA HOTEL";"074145";"2009-08-13";;"59,51"
"189090";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.342.411/0002-58";"BRASILIA ALVORADA HOTEL";"074679";"2009-08-20";;"151,27"
"189091";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.508.411/0610-23";"CIA. BRASILEIRA DE DISTRIBUIÇÃO";"192675";"2009-08-23";;"70,00"
"189096";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.508.411/0610-23";"CIA. BRASILEIRA DE DISTRIBUIÇÃO";"200025";"2009-08-30";;"95,17"
"189088";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.508.411/0610-23";"CIA BRASILEIRA DE DISTRIBUIÇÃO";"408097";"2009-08-16";;"117,23"
"189078";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"47.508.411/0610-23";"CIA. BRASILEIRA DE DISTRIBUIÇÃO ";"394837";"2009-08-02";;"64,02"
"189087";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.184.650/0001-05";"COMERCIO DE COMBUSTIVEIS ATUBA LTDA.";"144346";"2009-08-14";;"40,87"
"189080";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.303.784/0004-70";"COMISSARIA AÉREA BRASÍLIA LTDA.";"211270";"2009-08-11";;"43,10"
"189086";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.213.693/0001-09";"EMERSON PIOVESAN ME";"155154";"2009-08-10";;"74,02"
"189089";"Cupom Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.213.693/0001-09";"EMERSON PIOVESAN ME";"157847";"2009-08-16";;"74,50"
"189081";"Nota Fiscal";"2009";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.967.852/0152-30";"HOTELARIA ACCOR BRASIL S/A";"00072524";"2009-08-12";;"155,00"
"226253";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.895.728/0001-80";"Centrais Elétricas do Pará S/A";;"2009-12-30";;"870,84"
"226251";"Recibo";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"04.949.426/0001-47";"Engenharia e Planejamento Ltda.";;"2009-12-30";;"1708,00"
"226252";"Nota Fiscal";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.687.034/0001-10";"Sistema de Segurança - Máxima Ltda.";"011916";"2009-12-18";;"799,10"
"226254";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"72.820.822/0027-69";"SKY -Brasil Serviços Ltda.";"100094890";"2009-12-11";;"62,90"
"224416";"Nota Fiscal";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"001.***.***-53";"IB Comércio de Artigos de Papelaria Ltda.";"0684";"2009-12-11";;"1566,65"
"226256";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.012.862/0001-60";"TAM - Linhas Aéreas S.A.";"6660345";"2009-12-14";;"32,22"
"226257";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.012.862/0001-60";"TAM - Linhas Aéreas S.A.";"6664475";"2009-12-16";;"64,30"
"226255";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.110.781/0004-45";"Transbrasiliana Encomendas e Cargas - Ltda.";"249410";"2009-12-18";;"35,00"
"224415";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"04.945.341/0001-90";"Companhia de Saneamento do Pará - COSANPA";;"2009-12-04";;"60,80"
"224419";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02.012.862/0001-60";"TAM Linhas Aéreas S.A.";"468183/2";"2009-12-08";;"66,93"
"224414";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33.000.118/0001-79";"Telemar Norte Leste S/A";;"2009-12-01";;"1489,32"
"224413";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33.000.118/0001-79";"Telemar Norte Leste S/A";;"2009-12-04";;"344,44"
"224418";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02.110.781/0032-07";"Transbrasiliana - Encomendas e Cargas Ltda.";;"2009-12-09";;"180,00"
"224417";"Fatura";"2009";"12";"FLEXA RIBEIRO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"02.110.781/0032-07";"Transbrasiliana - Encomendas e Cargas Ltda.";;"2009-12-10";;"149,99"
"226249";"Recibo";"2009";"12";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.339.288/0001-47";"Parabelém Rent a Car Ltda.";;"2009-12-31";;"6282,00"
"226250";"Nota Fiscal";"2009";"12";"FLEXA RIBEIRO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.870.663/0001-18";"Posto Chermont Ltda.";"5001";"2009-12-31";;"2447,46"
"2009010739201";;"2009";"1";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"11465,78"
"2009010739204";;"2009";"1";"FRANCISCO DORNELLES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";;;;;;"3000,00"
"2009010739203";;"2009";"1";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"534,22"
"2009020739201";;"2009";"2";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"10369,84"
"2009020739204";;"2009";"2";"FRANCISCO DORNELLES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";;;;;;"3000,00"
"2009020739203";;"2009";"2";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"827,15"
"2009030739201";;"2009";"3";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";;;;;;"10706,88"
"2009030739202";;"2009";"3";"FRANCISCO DORNELLES";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";;;;;;"1012,66"
"2009030739204";;"2009";"3";"FRANCISCO DORNELLES";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";;;;;;"3000,00"
"2009030739203";;"2009";"3";"FRANCISCO DORNELLES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";;;;;;"1048,27"
"151877";"Recibo";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"005.***.***-68";"Edmar Prado Lopes Filho";"S/Nº";"2009-04-28";;"3000,00"
"151878";"Recibo";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"005.***.***-68";"Edmar Prado Lopes Filho";"S/Nº";"2009-04-30";;"1322,24"
"151880";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"60.444.437/0001-46";"Light Serviços de Eletricidade S/A";"2941857";"2009-04-15";;"1075,89"
"151876";"Recibo";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"786.***.***-20";"Lucia Maria Leite Ribeiro Prado Lopes";"S/Nº";"2009-04-28";;"3000,00"
"151886";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0001-79";"Telemar Norte Leste S/A";"00000002917";"2009-04-11";;"89,01"
"151885";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0001-79";"Telemar Norte Leste S/A";"00000004985";"2009-04-11";;"138,25"
"151884";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0001-79";"Telemar Norte Leste S/A";"00000005148";"2009-04-11";;"138,92"
"151883";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0001-79";"Telemar Norte Leste S/A";"00000075134";"2009-04-11";;"181,01"
"151882";"Nota Fiscal";"2009";"4";"FRANCISCO DORNELLES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0001-79";"Telemar Norte Leste S/A";"00000005089";"2009-04-11";;"274,62"
"191600";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"06.981.180/0001-16";"CEMIG";"004479729";"2009-07-20";;"220,20"
"180697";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"17.281.106/0001-03";"Copasa ";"00109313725756";"2009-07-14";;"87,56"
"180705";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.530.486/0001-29";"Embratel";"000035090";"2009-07-16";;"48,56"
"180707";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.530.486/0001-29";"Embratel";"000036851";"2009-07-16";;"104,75"
"180704";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.530.486/0001-29";"Embratel";"000039034";"2009-07-16";;"113,83"
"180706";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.530.486/0001-29";"Embratel";"000036784";"2009-07-16";;"182,76"
"180708";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0003-30";"Oi Fixo";"00001449010";"2009-07-20";;"77,16"
"180709";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0003-30";"Oi Fixo";"00001388481";"2009-07-20";;"100,31"
"180702";"Nota Fiscal";"2009";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"33.000.118/0003-30";"Oi Fixo";"00001449147";"2009-07-20";;"304,94"
